"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"708343200","mathematical statistician or statistician  data scientist  6 month roster","CA","USD",98496,158432,"usajobs.gov",NA,NA,"Americas","United States","statistics, mathematics, engineering, economics, research, data processing, sampling, c, calculus, linear algebra, probability theory, project management, data science, data mining, machine learning, natural language processing, optimization, deep learning, programming, r, python, sql, oracle, open source, data visualization, business intelligence, leadership"
"708877400","mathematical statistician or statistician  data scientist  12 month roster","AL","USD",57118,158432,"usajobs.gov","master",NA,"Americas","United States","statistics, mathematics, engineering, economics, research, data processing, sampling, c, calculus, linear algebra, probability theory, data mining, data science, machine learning, natural language processing, optimization, deep learning, programming, r, python, sql, oracle, open source, data visualization, business intelligence, leadership"
"708878300","mathematical statistician or statistician  data scientist  12 month register","AL","USD",57118,158432,"usajobs.gov","master",NA,"Americas","United States","statistics, mathematics, engineering, economics, research, data processing, sampling, c, calculus, linear algebra, probability theory, data mining, data science, machine learning, natural language processing, optimization, deep learning, programming, r, python, sql, oracle, open source, data visualization, business intelligence, leadership"
"708344100","mathematical statistician or statistician  data scientist  direct hire 6 month register","CA","USD",98496,158432,"usajobs.gov",NA,NA,"Americas","United States","mathematics, statistics, calculus, linear algebra, probability theory, sampling, c, engineering, economics, research, data processing, project management, data science, data mining, machine learning, natural language processing, optimization, deep learning, programming, r, python, sql, oracle, open source, data visualization, business intelligence, leadership"
"688827800","mathematics statistician or statistician  data scientist  12 month register direct hire","AL","USD",69107,158432,"usajobs.gov","bachelor",NA,"Americas","United States","mathematics, statistics, calculus, linear algebra, probability theory, sampling, c, classification, engineering, economics, research, data processing, data mining, data science, machine learning, natural language processing, optimization, deep learning, programming, r, python, sql, oracle, open source, data visualization, business intelligence, leadership, unstructured data"
"567643","data analyst racial profiling and biased policing investigations unit","New York","USD",75504,94761,"data.cityofnewyork.us",NA,NA,NA,"New York","research, economics, spss, r, python, sas, microsoft office, data security, data visualization, tableau"
"559768","data scientist","New York","USD",75504,94761,"data.cityofnewyork.us",NA,NA,NA,"New York","data analysis, pyspark, power bi, javascript, python, research, sql, pandas"
"567328","senior data analyst,  bureau of environmental sciences and engineering","New York","USD",75504,86830,"data.cityofnewyork.us",NA,NA,NA,"New York","data management, research, tableau, r, python, sas, xml, engineering, data analysis, data analytics, data collection, microsoft office, programming, sql, data validation, data cleaning, leadership"
"546424","data analyst","New York","USD",75504,94761,"data.cityofnewyork.us",NA,NA,NA,"New York","excel, oracle, sql, r, sas, spss, data management, programming, oracle database, data validation, architecture"
"546424","data analyst","New York","USD",75504,94761,"data.cityofnewyork.us",NA,NA,NA,"New York","excel, oracle, sql, r, sas, spss, data management, programming, oracle database, data validation, architecture"
"547005","data scientist","New York","USD",75504,94761,"data.cityofnewyork.us",NA,NA,NA,"New York","python, sql, r, collaboration, communication, research, leadership, data science, data governance, statistical analysis, data management, data quality, data engineering, privacy"
"555920","database developer","New York","USD",75000,130000,"data.cityofnewyork.us",NA,4,NA,"New York","data modeling, ms sql, sql, t sql, ssis, data warehousing, etl, data analysis, data warehouse, security, architecture, testing, oracle, mysql, db2, research"
"546930","citywide doula initiative database analyst, bureau of brooklyn neighborhood health","New York","USD",71707,85000,"data.cityofnewyork.us",NA,NA,NA,"New York","nonprofit, sql, programming, net, problem solving, data analysis, data management, data collection"
"565279","senior data engineer","New York","USD",0,140000,"data.cityofnewyork.us",NA,5,NA,"New York","kafka, hbase, spark, data warehouse, python, scala, sql, aws, gcp, azure, big data, leadership, data science, engineering, data storage, linux, etl, classification"
"572795","data scientist","New York","USD",95000,105000,"data.cityofnewyork.us",NA,2,NA,"New York","data science, data mining, machine learning algorithms, research, data analytics, curiosity, programming, open source, data visualization, python, r, sql, tableau, git, teaching, statistics, problem solving, engineering, collaboration, leadership, communication, storytelling"
"572795","data scientist","New York","USD",95000,105000,"data.cityofnewyork.us",NA,2,NA,"New York","data science, data mining, machine learning algorithms, research, data analytics, curiosity, programming, open source, data visualization, python, r, sql, tableau, git, teaching, statistics, problem solving, engineering, collaboration, leadership, communication, storytelling"
"574334","etl/data warehouse developer","New York","USD",98901,136951,"data.cityofnewyork.us",NA,4,NA,"New York","etl, oracle database, data modeling, architecture, sql, testing, programming, unix, shell scripting, problem solving, informatica, data warehouse, data management, data pipelines"
"548704","data reporting analyst","New York","USD",70611,81203,"data.cityofnewyork.us",NA,NA,NA,"New York","excel, collaboration, privacy, leadership, statistics"
"552458","data analyst","New York","USD",55000,60000,"data.cityofnewyork.us","bachelor",NA,NA,"New York","data analytics, computer science, statistics, communication, sql, nosql, etl, programming, python, r, tableau, sas, excel, big data, data mining, data cleaning, data warehousing, rdbms, oracle, data collection"
"547005","data scientist","New York","USD",75504,94761,"data.cityofnewyork.us",NA,NA,NA,"New York","python, sql, r, collaboration, communication, research, leadership, data science, data governance, statistical analysis, data management, data quality, data engineering, privacy"
"555920","database developer","New York","USD",75000,130000,"data.cityofnewyork.us",NA,4,NA,"New York","data modeling, ms sql, sql, t sql, ssis, data warehousing, etl, data analysis, data warehouse, security, architecture, testing, oracle, mysql, db2, research"
"567839","data analyst, bureau of mental health","New York","USD",75504,86830,"data.cityofnewyork.us",NA,5,NA,"New York","sas, sql, r, project management, testing, research, leadership, data management, data collection, data quality, maven"
"567839","data analyst, bureau of mental health","New York","USD",75504,86830,"data.cityofnewyork.us",NA,5,NA,"New York","sas, sql, r, project management, testing, research, leadership, data management, data collection, data quality, maven"
"566748","data and operations analyst,","New York","USD",53797,73243,"data.cityofnewyork.us",NA,NA,NA,"New York","data collection, research, problem solving, communication, excel, data analysis"
